Expansion,ID,Name,AugType,IconURL,ItemFlags,IsLore,SlotCompat,ClassList,AC,HP,MANA,END,ATK,HSta,HStr,HWis,HInt,HDex,HAgi,HCha,SVFire,SVCold,SVMagic,SVPoison,SVDisease,EquipRestrictions,FocusEffectName,FocusEffectDesc,RequiredLevel
TDS,142347,Raid Elder Chain Sleeve Seal of the Chancellor,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Arms,"['RNG', ' ROG', ' SHM', ' BER']",66,979,979,979,9,6,6,6,6,6,6,6,15,15,15,15,15,Armor Only,Beneficial Duration 35 L105,1: Increase Spell Duration by 35%,101.0
TDS,142348,Raid Elder Chain Wrist Seal of the Chancellor,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Wrist,"['RNG', ' ROG', ' SHM', ' BER']",54,940,940,940,8,5,5,5,5,5,5,5,15,15,15,15,15,Armor Only,Beneficial Duration 35 L105,1: Increase Spell Duration by 35%,101.0
TDS,142349,Raid Elder Chain Glove Seal of the Chancellor,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Hands,"['RNG', ' ROG', ' SHM', ' BER']",63,950,950,950,8,5,5,5,5,5,5,5,15,15,15,15,15,Armor Only,Beneficial Duration 35 L105,1: Increase Spell Duration by 35%,101.0
TDS,142350,Raid Elder Chain Helm Seal of the Chancellor,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Head,"['RNG', ' ROG', ' SHM', ' BER']",69,969,969,969,9,6,6,6,6,6,6,6,15,15,15,15,15,Armor Only,Beneficial Duration 35 L105,1: Increase Spell Duration by 35%,101.0
TDS,142351,Raid Elder Chain Chest Seal of the Warmonger,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Chest,"['RNG', ' ROG', ' SHM', ' BER']",105,1018,1018,1018,11,7,7,7,7,7,7,7,15,15,15,15,15,Armor Only,Detrimental Duration 35 L105,1: Increase Spell Duration by 35%,101.0
TDS,142352,Raid Elder Chain Leg Seal of the Warmonger,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Legs,"['RNG', ' ROG', ' SHM', ' BER']",78,998,998,998,10,6,6,6,6,6,6,6,15,15,15,15,15,Armor Only,Detrimental Duration 35 L105,1: Increase Spell Duration by 35%,101.0
TDS,142353,Raid Elder Chain Boot Seal of the Warmonger,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Feet,"['RNG', ' ROG', ' SHM', ' BER']",63,960,960,960,9,6,6,6,6,6,6,6,15,15,15,15,15,Armor Only,Detrimental Duration 35 L105,1: Increase Spell Duration by 35%,101.0
TDS,142354,Raid Elder Chain Sleeve Seal of the Warmonger,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Arms,"['RNG', ' ROG', ' SHM', ' BER']",66,979,979,979,9,6,6,6,6,6,6,6,15,15,15,15,15,Armor Only,Detrimental Duration 35 L105,1: Increase Spell Duration by 35%,101.0
TDS,142355,Raid Elder Chain Wrist Seal of the Warmonger,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Wrist,"['RNG', ' ROG', ' SHM', ' BER']",54,940,940,940,8,5,5,5,5,5,5,5,15,15,15,15,15,Armor Only,Detrimental Duration 35 L105,1: Increase Spell Duration by 35%,101.0
TDS,142356,Raid Elder Chain Glove Seal of the Warmonger,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Hands,"['RNG', ' ROG', ' SHM', ' BER']",63,950,950,950,8,5,5,5,5,5,5,5,15,15,15,15,15,Armor Only,Detrimental Duration 35 L105,1: Increase Spell Duration by 35%,101.0
TBM,129870,Relife Adornment,7 8,https://dlil5rqe0ybd2.cloudfront.net/8139.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,"All except Charm, Secondary, Ammo","['DRU', ' BRD', ' SHM', ' NEC', ' WIZ', ' MAG', ' ENC']",60,350,350,350,50,10,10,10,10,10,10,10,0,0,0,0,0,,,,105.0
TBM,129877,Eyes of Life and Decay,3,https://dlil5rqe0ybd2.cloudfront.net/2595.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,"Face, Ear, Neck, Shoulders, Back, Range, Primary, Secondary, Fingers, Waist",['All'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Eyes of Life and Decay,1: Increase Base Spell Effectiveness by 10%,105.0
TBM,129878,Eye of Decay,3,https://dlil5rqe0ybd2.cloudfront.net/5730.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,"Face, Ear, Neck, Shoulders, Back, Range, Primary, Secondary, Fingers, Waist",['All'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Eye of Decay I,1: Increase Base Spell Effectiveness by 1%,105.0
TBM,129879,Eye of Decay,3,https://dlil5rqe0ybd2.cloudfront.net/5730.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,"Face, Ear, Neck, Shoulders, Back, Range, Primary, Secondary, Fingers, Waist",['All'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Eye of Decay II,1: Increase Base Spell Effectiveness by 3%,105.0
TBM,129880,Eye of Decay,3,https://dlil5rqe0ybd2.cloudfront.net/5730.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,"Face, Ear, Neck, Shoulders, Back, Range, Primary, Secondary, Fingers, Waist",['All'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Eye of Decay III,1: Increase Base Spell Effectiveness by 5%,105.0
TBM,129881,Eye of Decay,3,https://dlil5rqe0ybd2.cloudfront.net/5730.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,"Face, Ear, Neck, Shoulders, Back, Range, Primary, Secondary, Fingers, Waist",['All'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Eye of Decay IV,1: Increase Base Spell Effectiveness by 7%,105.0
TBM,129882,Eye of Decay,3,https://dlil5rqe0ybd2.cloudfront.net/5730.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,"Face, Ear, Neck, Shoulders, Back, Range, Primary, Secondary, Fingers, Waist",['All'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Eye of Decay V,1: Increase Base Spell Effectiveness by 9%,105.0
TBM,129883,Eye of Life,3,https://dlil5rqe0ybd2.cloudfront.net/5729.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,"Face, Ear, Neck, Shoulders, Back, Range, Primary, Secondary, Fingers, Waist",['All'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Eye of Life I,1: Increase Base Spell Effectiveness by 1%,105.0
TBM,129884,Eye of Life,3,https://dlil5rqe0ybd2.cloudfront.net/5729.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,"Face, Ear, Neck, Shoulders, Back, Range, Primary, Secondary, Fingers, Waist",['All'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Eye of Life II,1: Increase Base Spell Effectiveness by 3%,105.0
TBM,129885,Eye of Life,3,https://dlil5rqe0ybd2.cloudfront.net/5729.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,"Face, Ear, Neck, Shoulders, Back, Range, Primary, Secondary, Fingers, Waist",['All'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Eye of Life III,1: Increase Base Spell Effectiveness by 5%,105.0
TBM,129886,Eye of Life,3,https://dlil5rqe0ybd2.cloudfront.net/5729.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,"Face, Ear, Neck, Shoulders, Back, Range, Primary, Secondary, Fingers, Waist",['All'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Eye of Life IV,1: Increase Base Spell Effectiveness by 7%,105.0
TBM,129887,Eye of Life,3,https://dlil5rqe0ybd2.cloudfront.net/5729.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,"Face, Ear, Neck, Shoulders, Back, Range, Primary, Secondary, Fingers, Waist",['All'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Eye of Life V,1: Increase Base Spell Effectiveness by 9%,105.0
TBM,129889,Relife Adornment,7 8,https://dlil5rqe0ybd2.cloudfront.net/8139.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,"All except Charm, Secondary, Ammo",['ROG'],60,350,0,350,50,10,10,10,10,10,10,10,0,0,0,0,0,,,,105.0
TBM,129890,Relife Adornment,7 8,https://dlil5rqe0ybd2.cloudfront.net/8139.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,"All except Charm, Secondary, Ammo","['CLR', ' PAL', ' SHD']",60,350,350,350,50,10,10,10,10,10,10,10,0,0,0,0,0,,,,105.0
TBM,129891,Relife Adornment,7 8,https://dlil5rqe0ybd2.cloudfront.net/8139.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,"All except Charm, Secondary, Ammo",['MNK'],60,350,0,350,50,10,10,10,10,10,10,10,0,0,0,0,0,,,,105.0
TBM,129892,Relife Adornment,7 8,https://dlil5rqe0ybd2.cloudfront.net/8139.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,"All except Charm, Secondary, Ammo","['WAR', ' RNG', ' BRD', ' BST']",60,350,350,350,50,10,10,10,10,10,10,10,0,0,0,0,0,,,,105.0
TBM,129893,Relife Adornment,7 8,https://dlil5rqe0ybd2.cloudfront.net/8139.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,"All except Charm, Secondary, Ammo",['BER'],60,350,0,350,50,10,10,10,10,10,10,10,0,0,0,0,0,,,,105.0
TBM,146644,Emblem of Antipathy,7 8,https://dlil5rqe0ybd2.cloudfront.net/6227.png,"['MAGIC', 'LORE', 'NO TRADE']",True,"All except Charm, Range, Primary, Secondary, Ammo",['All'],27,210,210,210,0,0,2,0,0,1,0,0,0,0,0,0,0,,,,75.0
TBM,146645,Mottled Gorgon Feather,7 8,https://dlil5rqe0ybd2.cloudfront.net/3366.png,"['MAGIC', 'LORE', 'NO TRADE']",True,"All except Charm, Range, Primary, Secondary, Ammo",['All'],27,210,210,210,0,0,1,0,0,1,2,0,0,0,0,0,0,,,,75.0
TBM,146646,Revolting Thought Spur,7 8,https://dlil5rqe0ybd2.cloudfront.net/6299.png,"['MAGIC', 'LORE', 'NO TRADE']",True,"All except Charm, Range, Primary, Secondary, Ammo",['All'],20,190,190,190,0,0,1,2,2,0,0,0,0,0,0,0,0,,,,75.0
TBM,146647,Mark of Unfeeling Flesh,7 8,https://dlil5rqe0ybd2.cloudfront.net/6222.png,"['MAGIC', 'LORE', 'NO TRADE']",True,"All except Charm, Range, Primary, Secondary, Ammo",['All'],37,180,180,180,0,1,1,0,0,1,0,0,0,0,0,0,0,,,,75.0
TBM,146650,Elegant Spitegem of the Fulcrum,9,https://dlil5rqe0ybd2.cloudfront.net/1965.png,"['MAGIC', 'NO TRADE']",False,"All except Primary, Secondary, Ammo",['All'],27,210,210,210,0,1,1,1,1,1,1,1,4,4,4,4,4,,,,75.0
TBM,146651,Elegant Spitegem of the Valiant,9,https://dlil5rqe0ybd2.cloudfront.net/1965.png,"['MAGIC', 'NO TRADE']",False,"All except Primary, Secondary, Ammo",['All'],27,250,170,170,0,1,1,1,1,1,1,1,4,4,4,4,4,,,,75.0
TBM,146652,Elegant Spitegem of the Resourceful,9,https://dlil5rqe0ybd2.cloudfront.net/1965.png,"['MAGIC', 'NO TRADE']",False,"All except Primary, Secondary, Ammo",['All'],20,170,250,250,0,1,1,1,1,2,2,2,4,4,4,4,4,,,,75.0
TBM,146653,Elegant Spitegem of the Beneficent,9,https://dlil5rqe0ybd2.cloudfront.net/1965.png,"['MAGIC', 'NO TRADE']",False,"All except Primary, Secondary, Ammo",['All'],27,210,210,210,0,2,2,1,1,1,1,1,4,4,4,4,4,,,,75.0
TBM,146654,Elegant Spitegem of the Vengeful,9,https://dlil5rqe0ybd2.cloudfront.net/1965.png,"['MAGIC', 'NO TRADE']",False,"All except Primary, Secondary, Ammo",['All'],27,210,210,210,3,1,1,1,1,1,1,2,4,4,4,4,4,,,,75.0
TBM,146655,Elegant Spitegem of the Sturdy,9,https://dlil5rqe0ybd2.cloudfront.net/1965.png,"['MAGIC', 'NO TRADE']",False,"All except Primary, Secondary, Ammo",['All'],37,180,180,180,0,2,2,1,1,1,1,1,4,4,4,4,4,,,,75.0
TBM,146656,Elegant Spitegem of Stability,5,https://dlil5rqe0ybd2.cloudfront.net/932.png,"['MAGIC', 'NO TRADE']",False,All except Ammo,['All'],0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,,,,75.0
TBM,146657,Elegant Spitegem of Courage,5,https://dlil5rqe0ybd2.cloudfront.net/932.png,"['MAGIC', 'NO TRADE']",False,All except Ammo,['All'],0,0,0,0,0,1,3,1,1,1,1,1,0,0,0,0,0,,,,75.0
TBM,146658,Elegant Spitegem of Deftness,5,https://dlil5rqe0ybd2.cloudfront.net/932.png,"['MAGIC', 'NO TRADE']",False,All except Ammo,['All'],0,0,0,0,0,1,1,1,1,3,1,1,0,0,0,0,0,,,,75.0
TBM,146659,Elegant Spitegem of Swiftness,5,https://dlil5rqe0ybd2.cloudfront.net/932.png,"['MAGIC', 'NO TRADE']",False,All except Ammo,['All'],0,0,0,0,0,1,1,1,1,1,3,1,0,0,0,0,0,,,,75.0
TBM,146660,Elegant Spitegem of Resilience,5,https://dlil5rqe0ybd2.cloudfront.net/932.png,"['MAGIC', 'NO TRADE']",False,All except Ammo,['All'],0,0,0,0,0,3,1,1,1,1,1,1,0,0,0,0,0,,,,75.0
TBM,146661,Elegant Spitegem of Scholarship,5,https://dlil5rqe0ybd2.cloudfront.net/932.png,"['MAGIC', 'NO TRADE']",False,All except Ammo,['All'],0,0,0,0,0,1,1,1,3,1,1,1,0,0,0,0,0,,,,75.0
TBM,146662,Elegant Spitegem of Foresight,5,https://dlil5rqe0ybd2.cloudfront.net/932.png,"['MAGIC', 'NO TRADE']",False,All except Ammo,['All'],0,0,0,0,0,1,1,3,1,1,1,1,0,0,0,0,0,,,,75.0
TBM,146663,Elegant Spitegem of Allure,5,https://dlil5rqe0ybd2.cloudfront.net/932.png,"['MAGIC', 'NO TRADE']",False,All except Ammo,['All'],0,0,0,0,0,1,1,1,1,1,1,3,0,0,0,0,0,,,,75.0
TBM,146664,Elegant Spitegem of the Brute,9,https://dlil5rqe0ybd2.cloudfront.net/1965.png,"['MAGIC', 'NO TRADE']",False,Primary,['All'],27,350,350,350,0,2,4,2,2,2,2,2,7,7,7,7,7,2H Weapons Only,,,75.0
TBM,146665,Elegant Spitegem of the Gallant,9,https://dlil5rqe0ybd2.cloudfront.net/1965.png,"['MAGIC', 'NO TRADE']",False,"Primary, Secondary",['All'],20,180,180,180,0,1,2,1,1,1,1,1,4,4,4,4,4,1H Weapons Only,,,75.0
TBM,146666,Elegant Spitegem of the Defender,9,https://dlil5rqe0ybd2.cloudfront.net/1965.png,"['MAGIC', 'NO TRADE']",False,Secondary,['All'],32,190,190,190,0,3,3,3,3,3,3,3,4,4,4,4,4,Shield Only,,,75.0
TBM,146667,Elegant Spitegem of the Hunter,9,https://dlil5rqe0ybd2.cloudfront.net/1965.png,"['MAGIC', 'NO TRADE']",False,Range,"['WAR', ' PAL', ' RNG', ' SHD', ' ROG']",27,210,210,210,0,3,3,3,3,3,3,3,4,4,4,4,4,Bows Only,,,75.0
TBM,146668,Elegant Sulstone of the Fighter,6,https://dlil5rqe0ybd2.cloudfront.net/1953.png,"['MAGIC', 'NO TRADE']",False,"Primary, Secondary",['All'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1H Slash Only,,,75.0
TBM,146669,Elegant Sulstone of the Dagger,6,https://dlil5rqe0ybd2.cloudfront.net/1953.png,"['MAGIC', 'NO TRADE']",False,"Primary, Secondary",['All'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Piercing Only,,,75.0
TBM,146670,Elegant Sulstone of the Tactician,6,https://dlil5rqe0ybd2.cloudfront.net/1953.png,"['MAGIC', 'NO TRADE']",False,"Primary, Secondary",['All'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1H Blunt Only,,,75.0
TBM,146671,Elegant Sulstone of the Fist,6,https://dlil5rqe0ybd2.cloudfront.net/1953.png,"['MAGIC', 'NO TRADE']",False,"Primary, Secondary",['All'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hand to Hand Only,,,75.0
TBM,146672,Elegant Sulstone of the Knight,6,https://dlil5rqe0ybd2.cloudfront.net/1953.png,"['MAGIC', 'NO TRADE']",False,"Primary, Secondary","['PAL', ' SHD']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1H Weapons Only,,,75.0
TBM,146673,Elegant Sulstone of the Elements,6,https://dlil5rqe0ybd2.cloudfront.net/1953.png,"['MAGIC', 'NO TRADE']",False,"Primary, Secondary","['WAR', ' PAL', ' SHD', ' BRD']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1H Weapons Only,,,75.0
TBM,146674,Elegant Sulstone of the Brawler,6,https://dlil5rqe0ybd2.cloudfront.net/1953.png,"['MAGIC', 'NO TRADE']",False,Primary,['All'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2H Weapons Only,,,75.0
TBM,146675,Elegant Sulstone of the Bowyer,6,https://dlil5rqe0ybd2.cloudfront.net/1953.png,"['MAGIC', 'NO TRADE']",False,Range,"['WAR', ' PAL', ' RNG', ' SHD', ' ROG']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bows Only,,,75.0
TBM,146682,Stalwart Spitegem of the Fulcrum,9,https://dlil5rqe0ybd2.cloudfront.net/1964.png,"['MAGIC', 'NO TRADE']",False,"All except Primary, Secondary, Ammo",['All'],61,660,660,660,3,1,1,1,1,1,1,3,14,14,14,14,14,,,,80.0
TBM,146683,Stalwart Spitegem of the Valiant,9,https://dlil5rqe0ybd2.cloudfront.net/1964.png,"['MAGIC', 'NO TRADE']",False,"All except Primary, Secondary, Ammo",['All'],61,795,525,525,0,3,3,1,1,0,0,0,14,14,14,14,14,,,,80.0
TBM,146684,Stalwart Spitegem of the Resourceful,9,https://dlil5rqe0ybd2.cloudfront.net/1964.png,"['MAGIC', 'NO TRADE']",False,"All except Primary, Secondary, Ammo",['All'],50,525,795,795,0,1,2,1,1,1,1,1,14,14,14,14,14,,,,80.0
TBM,146685,Stalwart Spitegem of the Beneficent,9,https://dlil5rqe0ybd2.cloudfront.net/1964.png,"['MAGIC', 'NO TRADE']",False,"All except Primary, Secondary, Ammo",['All'],61,660,660,660,0,1,1,1,1,1,2,2,14,14,14,14,14,,,,80.0
TBM,146686,Stalwart Spitegem of the Vengeful,9,https://dlil5rqe0ybd2.cloudfront.net/1964.png,"['MAGIC', 'NO TRADE']",False,"All except Primary, Secondary, Ammo",['All'],61,660,660,660,8,2,2,1,1,1,1,1,14,14,14,14,14,,,,80.0
TBM,146687,Stalwart Spitegem of the Sturdy,9,https://dlil5rqe0ybd2.cloudfront.net/1964.png,"['MAGIC', 'NO TRADE']",False,"All except Primary, Secondary, Ammo",['All'],62,560,560,560,0,1,1,1,1,1,1,5,14,14,14,14,14,,,,80.0
TBM,146688,Stalwart Spitegem of Stability,5,https://dlil5rqe0ybd2.cloudfront.net/933.png,"['MAGIC', 'NO TRADE']",False,All except Ammo,['All'],0,0,0,0,0,5,5,5,5,5,5,5,0,0,0,0,0,,,,80.0
TBM,146689,Stalwart Spitegem of Courage,5,https://dlil5rqe0ybd2.cloudfront.net/933.png,"['MAGIC', 'NO TRADE']",False,All except Ammo,['All'],0,0,0,0,0,3,10,3,3,3,3,3,0,0,0,0,0,,,,80.0
TBM,146690,Stalwart Spitegem of Deftness,5,https://dlil5rqe0ybd2.cloudfront.net/933.png,"['MAGIC', 'NO TRADE']",False,All except Ammo,['All'],0,0,0,0,0,3,3,3,3,10,3,3,0,0,0,0,0,,,,80.0
TBM,146691,Stalwart Spitegem of Swiftness,5,https://dlil5rqe0ybd2.cloudfront.net/933.png,"['MAGIC', 'NO TRADE']",False,All except Ammo,['All'],0,0,0,0,0,3,3,3,3,3,10,3,0,0,0,0,0,,,,80.0
TBM,146692,Stalwart Spitegem of Resilience,5,https://dlil5rqe0ybd2.cloudfront.net/933.png,"['MAGIC', 'NO TRADE']",False,All except Ammo,['All'],0,0,0,0,0,10,3,3,3,3,3,3,0,0,0,0,0,,,,80.0
TBM,146693,Stalwart Spitegem of Scholarship,5,https://dlil5rqe0ybd2.cloudfront.net/933.png,"['MAGIC', 'NO TRADE']",False,All except Ammo,['All'],0,0,0,0,0,3,3,3,10,3,3,3,0,0,0,0,0,,,,80.0
TBM,146694,Stalwart Spitegem of Foresight,5,https://dlil5rqe0ybd2.cloudfront.net/933.png,"['MAGIC', 'NO TRADE']",False,All except Ammo,['All'],0,0,0,0,0,3,3,10,3,3,3,3,0,0,0,0,0,,,,80.0
TBM,146695,Stalwart Spitegem of Allure,5,https://dlil5rqe0ybd2.cloudfront.net/933.png,"['MAGIC', 'NO TRADE']",False,All except Ammo,['All'],0,0,0,0,0,3,3,3,3,3,3,10,0,0,0,0,0,,,,80.0
TBM,146696,Stalwart Spitegem of the Brute,9,https://dlil5rqe0ybd2.cloudfront.net/1964.png,"['MAGIC', 'NO TRADE']",False,Primary,['All'],61,1103,1103,1103,8,6,6,6,6,6,6,6,25,25,25,25,25,2H Weapons Only,,,80.0
TBM,146697,Stalwart Spitegem of the Gallant,9,https://dlil5rqe0ybd2.cloudfront.net/1964.png,"['MAGIC', 'NO TRADE']",False,"Primary, Secondary",['All'],50,560,560,560,4,3,3,3,3,3,3,3,14,14,14,14,14,1H Weapons Only,,,80.0
TBM,146698,Stalwart Spitegem of the Defender,9,https://dlil5rqe0ybd2.cloudfront.net/1964.png,"['MAGIC', 'NO TRADE']",False,Secondary,['All'],51,585,585,585,0,5,5,5,5,5,5,5,14,14,14,14,14,Shield Only,,,80.0
TBM,146699,Stalwart Spitegem of the Hunter,9,https://dlil5rqe0ybd2.cloudfront.net/1964.png,"['MAGIC', 'NO TRADE']",False,Range,"['WAR', ' PAL', ' RNG', ' SHD', ' ROG']",61,660,660,660,0,5,5,5,5,5,5,5,14,14,14,14,14,Bows Only,,,80.0
TBM,146700,Stalwart Sulstone of the Fighter,6,https://dlil5rqe0ybd2.cloudfront.net/1952.png,"['MAGIC', 'NO TRADE']",False,"Primary, Secondary",['All'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1H Slash Only,,,80.0
TBM,146701,Stalwart Sulstone of the Dagger,6,https://dlil5rqe0ybd2.cloudfront.net/1952.png,"['MAGIC', 'NO TRADE']",False,"Primary, Secondary",['All'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Piercing Only,,,80.0
TBM,146702,Stalwart Sulstone of the Tactician,6,https://dlil5rqe0ybd2.cloudfront.net/1952.png,"['MAGIC', 'NO TRADE']",False,"Primary, Secondary",['All'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1H Blunt Only,,,80.0
TBM,146703,Stalwart Sulstone of the Fist,6,https://dlil5rqe0ybd2.cloudfront.net/1952.png,"['MAGIC', 'NO TRADE']",False,"Primary, Secondary",['All'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hand to Hand Only,,,80.0
TBM,146704,Stalwart Sulstone of the Knight,6,https://dlil5rqe0ybd2.cloudfront.net/1952.png,"['MAGIC', 'NO TRADE']",False,"Primary, Secondary","['PAL', ' SHD']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1H Weapons Only,,,80.0
TBM,146705,Stalwart Sulstone of the Elements,6,https://dlil5rqe0ybd2.cloudfront.net/1952.png,"['MAGIC', 'NO TRADE']",False,"Primary, Secondary","['WAR', ' PAL', ' SHD', ' BRD']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1H Weapons Only,,,80.0
TBM,146706,Stalwart Sulstone of the Brawler,6,https://dlil5rqe0ybd2.cloudfront.net/1952.png,"['MAGIC', 'NO TRADE']",False,Primary,['All'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2H Weapons Only,,,80.0
TBM,146707,Stalwart Sulstone of the Bowyer,6,https://dlil5rqe0ybd2.cloudfront.net/1952.png,"['MAGIC', 'NO TRADE']",False,Range,"['WAR', ' PAL', ' RNG', ' SHD', ' ROG']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bows Only,,,80.0
TBM,146714,Extravagant Spitegem of the Fulcrum,9,https://dlil5rqe0ybd2.cloudfront.net/1968.png,"['MAGIC', 'NO TRADE']",False,"All except Primary, Secondary, Ammo",['All'],71,1155,1155,1155,5,1,1,1,1,1,1,1,22,22,22,22,22,,,,85.0
TBM,146715,Extravagant Spitegem of the Valiant,9,https://dlil5rqe0ybd2.cloudfront.net/1968.png,"['MAGIC', 'NO TRADE']",False,"All except Primary, Secondary, Ammo",['All'],71,1385,925,925,0,1,1,1,1,1,1,1,22,22,22,22,22,,,,85.0
TBM,146716,Extravagant Spitegem of the Resourceful,9,https://dlil5rqe0ybd2.cloudfront.net/1968.png,"['MAGIC', 'NO TRADE']",False,"All except Primary, Secondary, Ammo",['All'],65,925,1385,1385,6,1,1,2,2,1,1,1,22,22,22,22,22,,,,85.0
TBM,146717,Extravagant Spitegem of the Beneficent,9,https://dlil5rqe0ybd2.cloudfront.net/1968.png,"['MAGIC', 'NO TRADE']",False,"All except Primary, Secondary, Ammo",['All'],71,1155,1155,1155,0,1,2,1,1,2,2,2,22,22,22,22,22,,,,85.0
TBM,146718,Extravagant Spitegem of the Vengeful,9,https://dlil5rqe0ybd2.cloudfront.net/1968.png,"['MAGIC', 'NO TRADE']",False,"All except Primary, Secondary, Ammo",['All'],71,1155,1155,1155,12,2,2,1,1,1,1,1,22,22,22,22,22,,,,85.0
TBM,146719,Extravagant Spitegem of the Sturdy,9,https://dlil5rqe0ybd2.cloudfront.net/1968.png,"['MAGIC', 'NO TRADE']",False,"All except Primary, Secondary, Ammo",['All'],87,985,985,985,0,1,2,1,1,1,1,6,22,22,22,22,22,,,,85.0
TBM,146720,Extravagant Spitegem of Stability,5,https://dlil5rqe0ybd2.cloudfront.net/934.png,"['MAGIC', 'NO TRADE']",False,All except Ammo,['All'],0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,,,,85.0
TBM,146721,Extravagant Spitegem of Courage,5,https://dlil5rqe0ybd2.cloudfront.net/934.png,"['MAGIC', 'NO TRADE']",False,All except Ammo,['All'],0,0,0,0,0,4,13,4,4,4,4,4,0,0,0,0,0,,,,85.0
TBM,146722,Extravagant Spitegem of Deftness,5,https://dlil5rqe0ybd2.cloudfront.net/934.png,"['MAGIC', 'NO TRADE']",False,All except Ammo,['All'],0,0,0,0,0,4,4,4,4,13,4,4,0,0,0,0,0,,,,85.0
